Year,League,Team,MarketValue_M_Euro,League_Avg_Attendance,League_Google_Interest,Team_Name
2024,LaLiga,34,113.28,11406042.0,62.0,Sevilla FC
2024,LaLiga,37,92.35,11406042.0,62.0,Real Betis
2024,LaLiga,37,87.7,11406042.0,62.0,Real Betis
2024,LaLiga,31,84.88,11406042.0,62.0,Valencia CF
2024,LaLiga,43,81.45,11406042.0,62.0,RCD Mallorca
2024,LaLiga,34,68.0,11406042.0,62.0,Sevilla FC
2024,LaLiga,40,47.98,11406042.0,62.0,Celta Vigo
2015,Bundesliga,34,596.05,13249879.0,10.25,FC Bayern Münih
2015,Bundesliga,30,352.95,13249879.0,10.25,Bayer 04 Leverkusen
2015,Bundesliga,35,270.43,13249879.0,10.25,RB Leipzig
2015,Bundesliga,33,241.3,13249879.0,10.25,Borussia Dortmund
2015,Bundesliga,32,225.2,13249879.0,10.25,VfB Stuttgart
2015,Bundesliga,29,186.15,13249879.0,10.25,Eintracht Frankfurt
2015,Bundesliga,30,90.2,13249879.0,10.25,Bayer 04 Leverkusen
2015,Bundesliga,39,85.15,13249879.0,10.25,VfL Wolfsburg
2015,Bundesliga,34,81.18,13249879.0,10.25,FC Bayern Münih
2015,Bundesliga,34,78.93,13249879.0,10.25,FC Bayern Münih
2015,Bundesliga,35,76.6,13249879.0,10.25,RB Leipzig
2015,Bundesliga,39,75.83,13249879.0,10.25,VfL Wolfsburg
2015,Bundesliga,25,68.63,13249879.0,10.25,SC Freiburg
2015,Bundesliga,39,64.68,13249879.0,10.25,VfL Wolfsburg
2015,Bundesliga,35,63.2,13249879.0,10.25,RB Leipzig
2015,Bundesliga,39,60.83,13249879.0,10.25,VfL Wolfsburg
2015,Bundesliga,29,35.65,13249879.0,10.25,Eintracht Frankfurt
2015,Bundesliga,30,25.15,13249879.0,10.25,Bayer 04 Leverkusen
2016,Bundesliga,33,562.55,12707133.0,7.75,Borussia Dortmund
2016,Bundesliga,31,390.65,12707133.0,7.75,TSG 1899 Hoffenheim
2016,Bundesliga,39,265.03,12707133.0,7.75,VfL Wolfsburg
2016,Bundesliga,39,217.25,12707133.0,7.75,VfL Wolfsburg
2016,Bundesliga,43,203.08,12707133.0,7.75,Borussia Mönchengladbach
2016,Bundesliga,33,176.33,12707133.0,7.75,Borussia Dortmund
2016,Bundesliga,33,162.18,12707133.0,7.75,Borussia Dortmund
2016,Bundesliga,33,138.63,12707133.0,7.75,Borussia Dortmund
2016,Bundesliga,30,116.15,12707133.0,7.75,Bayer 04 Leverkusen
2016,Bundesliga,39,96.73,12707133.0,7.75,VfL Wolfsburg
2016,Bundesliga,33,96.53,12707133.0,7.75,Borussia Dortmund
2016,Bundesliga,41,89.45,12707133.0,7.75,1.FC Union Berlin
2016,Bundesliga,36,86.73,12707133.0,7.75,1.FSV Mainz 05
2016,Bundesliga,38,80.48,12707133.0,7.75,FC Augsburg
2016,Bundesliga,35,72.3,12707133.0,7.75,RB Leipzig
2016,Bundesliga,37,65.85,12707133.0,7.75,SV Werder Bremen
2016,Bundesliga,32,38.63,12707133.0,7.75,VfB Stuttgart
2016,Bundesliga,39,25.98,12707133.0,7.75,VfL Wolfsburg
2017,Bundesliga,38,811.85,13665118.0,9.0,FC Augsburg
2017,Bundesliga,35,574.2,13665118.0,9.0,RB Leipzig
2017,Bundesliga,28,373.3,13665118.0,9.0,1.FC Köln
2017,Bundesliga,27,357.35,13665118.0,9.0,1.FC Heidenheim 1846
2017,Bundesliga,29,274.35,13665118.0,9.0,Eintracht Frankfurt
2017,Bundesliga,36,212.75,13665118.0,9.0,1.FSV Mainz 05
2017,Bundesliga,35,193.25,13665118.0,9.0,RB Leipzig
2017,Bundesliga,33,143.6,13665118.0,9.0,Borussia Dortmund
2017,Bundesliga,34,134.7,13665118.0,9.0,FC Bayern Münih
2017,Bundesliga,32,131.45,13665118.0,9.0,VfB Stuttgart
2017,Bundesliga,36,126.15,13665118.0,9.0,1.FSV Mainz 05
2017,Bundesliga,33,107.15,13665118.0,9.0,Borussia Dortmund
2017,Bundesliga,36,100.6,13665118.0,9.0,1.FSV Mainz 05
2017,Bundesliga,33,100.45,13665118.0,9.0,Borussia Dortmund
2017,Bundesliga,33,98.35,13665118.0,9.0,Borussia Dortmund
2017,Bundesliga,30,92.95,13665118.0,9.0,Bayer 04 Leverkusen
2017,Bundesliga,38,91.73,13665118.0,9.0,FC Augsburg
2017,Bundesliga,34,62.4,13665118.0,9.0,FC Bayern Münih
2018,Bundesliga,32,784.88,13300905.0,11.0,VfB Stuttgart
2018,Bundesliga,34,643.25,13300905.0,11.0,FC Bayern Münih
2018,Bundesliga,34,479.0,13300905.0,11.0,FC Bayern Münih
2018,Bundesliga,31,429.4,13300905.0,11.0,TSG 1899 Hoffenheim
2018,Bundesliga,38,336.25,13300905.0,11.0,FC Augsburg
2018,Bundesliga,47,313.4,13300905.0,11.0,VfL Bochum
2018,Bundesliga,30,264.3,13300905.0,11.0,Bayer 04 Leverkusen
2018,Bundesliga,36,229.25,13300905.0,11.0,1.FSV Mainz 05
2018,Bundesliga,39,221.3,13300905.0,11.0,VfL Wolfsburg
2018,Bundesliga,36,207.63,13300905.0,11.0,1.FSV Mainz 05
2018,Bundesliga,33,168.05,13300905.0,11.0,Borussia Dortmund
2018,Bundesliga,35,159.73,13300905.0,11.0,RB Leipzig
2018,Bundesliga,34,143.75,13300905.0,11.0,FC Bayern Münih
2018,Bundesliga,40,139.25,13300905.0,11.0,SV Darmstadt 98
2018,Bundesliga,34,122.1,13300905.0,11.0,FC Bayern Münih
2018,Bundesliga,34,94.95,13300905.0,11.0,FC Bayern Münih
2018,Bundesliga,37,91.43,13300905.0,11.0,SV Werder Bremen
2018,Bundesliga,29,54.4,13300905.0,11.0,Eintracht Frankfurt
2019,Bundesliga,38,777.33,9113406.0,18.916666666666668,FC Augsburg
2019,Bundesliga,37,654.05,9113406.0,18.916666666666668,SV Werder Bremen
2019,Bundesliga,38,570.48,9113406.0,18.916666666666668,FC Augsburg
2019,Bundesliga,29,398.95,9113406.0,18.916666666666668,Eintracht Frankfurt
2019,Bundesliga,34,254.7,9113406.0,18.916666666666668,FC Bayern Münih
2019,Bundesliga,37,226.05,9113406.0,18.916666666666668,SV Werder Bremen
2019,Bundesliga,33,221.58,9113406.0,18.916666666666668,Borussia Dortmund
2019,Bundesliga,42,217.2,9113406.0,18.916666666666668,Team_42
2019,Bundesliga,35,208.98,9113406.0,18.916666666666668,RB Leipzig
2019,Bundesliga,38,207.6,9113406.0,18.916666666666668,FC Augsburg
2019,Bundesliga,36,135.13,9113406.0,18.916666666666668,1.FSV Mainz 05
2019,Bundesliga,30,122.65,9113406.0,18.916666666666668,Bayer 04 Leverkusen
2019,Bundesliga,35,121.58,9113406.0,18.916666666666668,RB Leipzig
2019,Bundesliga,37,112.95,9113406.0,18.916666666666668,SV Werder Bremen
2019,Bundesliga,35,98.48,9113406.0,18.916666666666668,RB Leipzig
2019,Bundesliga,37,71.78,9113406.0,18.916666666666668,SV Werder Bremen
2019,Bundesliga,34,41.2,9113406.0,18.916666666666668,FC Bayern Münih
2019,Bundesliga,32,28.9,9113406.0,18.916666666666668,VfB Stuttgart
2020,Bundesliga,45,858.23,7773861.5,19.08333333333333,Team_45
2020,Bundesliga,32,628.4,7773861.5,19.08333333333333,VfB Stuttgart
2020,Bundesliga,32,574.95,7773861.5,19.08333333333333,VfB Stuttgart
2020,Bundesliga,33,373.25,7773861.5,19.08333333333333,Borussia Dortmund
2020,Bundesliga,33,300.75,7773861.5,19.08333333333333,Borussia Dortmund
2020,Bundesliga,36,269.15,7773861.5,19.08333333333333,1.FSV Mainz 05
2020,Bundesliga,30,256.83,7773861.5,19.08333333333333,Bayer 04 Leverkusen
2020,Bundesliga,38,228.88,7773861.5,19.08333333333333,FC Augsburg
2020,Bundesliga,37,228.15,7773861.5,19.08333333333333,SV Werder Bremen
2020,Bundesliga,32,189.25,7773861.5,19.08333333333333,VfB Stuttgart
2020,Bundesliga,36,163.3,7773861.5,19.08333333333333,1.FSV Mainz 05
2020,Bundesliga,30,139.1,7773861.5,19.08333333333333,Bayer 04 Leverkusen
2020,Bundesliga,45,123.05,7773861.5,19.08333333333333,Team_45
2020,Bundesliga,36,118.2,7773861.5,19.08333333333333,1.FSV Mainz 05
2020,Bundesliga,33,111.98,7773861.5,19.08333333333333,Borussia Dortmund
2020,Bundesliga,31,93.05,7773861.5,19.08333333333333,TSG 1899 Hoffenheim
2020,Bundesliga,33,82.05,7773861.5,19.08333333333333,Borussia Dortmund
2020,Bundesliga,33,56.73,7773861.5,19.08333333333333,Borussia Dortmund
2021,Bundesliga,38,790.33,6434317.0,26.666666666666668,FC Augsburg
2021,Bundesliga,44,558.98,6434317.0,26.666666666666668,Team_44
2021,Bundesliga,34,498.95,6434317.0,26.666666666666668,FC Bayern Münih
2021,Bundesliga,35,455.05,6434317.0,26.666666666666668,RB Leipzig
2021,Bundesliga,37,269.3,6434317.0,26.666666666666668,SV Werder Bremen
2021,Bundesliga,31,236.8,6434317.0,26.666666666666668,TSG 1899 Hoffenheim
2021,Bundesliga,36,228.75,6434317.0,26.666666666666668,1.FSV Mainz 05
2021,Bundesliga,40,211.43,6434317.0,26.666666666666668,SV Darmstadt 98
2021,Bundesliga,32,176.35,6434317.0,26.666666666666668,VfB Stuttgart
2021,Bundesliga,39,174.23,6434317.0,26.666666666666668,VfL Wolfsburg
2021,Bundesliga,45,155.78,6434317.0,26.666666666666668,Team_45
2021,Bundesliga,34,131.03,6434317.0,26.666666666666668,FC Bayern Münih
2021,Bundesliga,40,115.9,6434317.0,26.666666666666668,SV Darmstadt 98
2021,Bundesliga,31,99.28,6434317.0,26.666666666666668,TSG 1899 Hoffenheim
2021,Bundesliga,32,95.3,6434317.0,26.666666666666668,VfB Stuttgart
2021,Bundesliga,34,65.85,6434317.0,26.666666666666668,FC Bayern Münih
2021,Bundesliga,33,52.25,6434317.0,26.666666666666668,Borussia Dortmund
2021,Bundesliga,34,36.95,6434317.0,26.666666666666668,FC Bayern Münih
2022,Bundesliga,35,948.95,13155780.0,25.58333333333333,RB Leipzig
2022,Bundesliga,37,567.55,13155780.0,25.58333333333333,SV Werder Bremen
2022,Bundesliga,29,486.4,13155780.0,25.58333333333333,Eintracht Frankfurt
2022,Bundesliga,35,452.5,13155780.0,25.58333333333333,RB Leipzig
2022,Bundesliga,36,324.55,13155780.0,25.58333333333333,1.FSV Mainz 05
2022,Bundesliga,35,241.68,13155780.0,25.58333333333333,RB Leipzig
2022,Bundesliga,33,238.3,13155780.0,25.58333333333333,Borussia Dortmund
2022,Bundesliga,29,200.95,13155780.0,25.58333333333333,Eintracht Frankfurt
2022,Bundesliga,37,178.8,13155780.0,25.58333333333333,SV Werder Bremen
2022,Bundesliga,36,157.95,13155780.0,25.58333333333333,1.FSV Mainz 05
2022,Bundesliga,39,151.05,13155780.0,25.58333333333333,VfL Wolfsburg
2022,Bundesliga,35,135.9,13155780.0,25.58333333333333,RB Leipzig
2022,Bundesliga,42,132.23,13155780.0,25.58333333333333,Team_42
2022,Bundesliga,39,115.65,13155780.0,25.58333333333333,VfL Wolfsburg
2022,Bundesliga,41,94.0,13155780.0,25.58333333333333,1.FC Union Berlin
2022,Bundesliga,33,89.5,13155780.0,25.58333333333333,Borussia Dortmund
2022,Bundesliga,43,87.78,13155780.0,25.58333333333333,Borussia Mönchengladbach
2022,Bundesliga,32,53.7,13155780.0,25.58333333333333,VfB Stuttgart
2023,Bundesliga,39,965.15,12089058.0,37.25,VfL Wolfsburg
2023,Bundesliga,32,658.35,12089058.0,37.25,VfB Stuttgart
2023,Bundesliga,32,545.4,12089058.0,37.25,VfB Stuttgart
2023,Bundesliga,36,494.8,12089058.0,37.25,1.FSV Mainz 05
2023,Bundesliga,38,346.63,12089058.0,37.25,FC Augsburg
2023,Bundesliga,46,326.65,12089058.0,37.25,Team_46
2023,Bundesliga,33,206.45,12089058.0,37.25,Borussia Dortmund
2023,Bundesliga,34,180.35,12089058.0,37.25,FC Bayern Münih
2023,Bundesliga,34,176.0,12089058.0,37.25,FC Bayern Münih
2023,Bundesliga,33,165.23,12089058.0,37.25,Borussia Dortmund
2023,Bundesliga,35,160.95,12089058.0,37.25,RB Leipzig
2023,Bundesliga,34,142.88,12089058.0,37.25,FC Bayern Münih
2023,Bundesliga,38,140.8,12089058.0,37.25,FC Augsburg
2023,Bundesliga,35,134.93,12089058.0,37.25,RB Leipzig
2023,Bundesliga,33,81.45,12089058.0,37.25,Borussia Dortmund
2023,Bundesliga,28,66.45,12089058.0,37.25,1.FC Köln
2023,Bundesliga,34,64.53,12089058.0,37.25,FC Bayern Münih
2023,Bundesliga,34,38.7,12089058.0,37.25,FC Bayern Münih
2024,Bundesliga,43,953.55,11830600.0,39.91666666666666,Borussia Mönchengladbach
2024,Bundesliga,34,623.35,11830600.0,39.91666666666666,FC Bayern Münih
2024,Bundesliga,37,513.7,11830600.0,39.91666666666666,SV Werder Bremen
2024,Bundesliga,43,508.28,11830600.0,39.91666666666666,Borussia Mönchengladbach
2024,Bundesliga,33,431.25,11830600.0,39.91666666666666,Borussia Dortmund
2024,Bundesliga,39,365.23,11830600.0,39.91666666666666,VfL Wolfsburg
2024,Bundesliga,39,296.3,11830600.0,39.91666666666666,VfL Wolfsburg
2024,Bundesliga,31,187.5,11830600.0,39.91666666666666,TSG 1899 Hoffenheim
2024,Bundesliga,48,187.1,11830600.0,39.91666666666666,Team_48
2024,Bundesliga,31,186.2,11830600.0,39.91666666666666,TSG 1899 Hoffenheim
2024,Bundesliga,30,175.13,11830600.0,39.91666666666666,Bayer 04 Leverkusen
2024,Bundesliga,36,158.88,11830600.0,39.91666666666666,1.FSV Mainz 05
2024,Bundesliga,31,136.05,11830600.0,39.91666666666666,TSG 1899 Hoffenheim
2024,Bundesliga,33,132.0,11830600.0,39.91666666666666,Borussia Dortmund
2024,Bundesliga,31,72.53,11830600.0,39.91666666666666,TSG 1899 Hoffenheim
2024,Bundesliga,38,65.78,11830600.0,39.91666666666666,FC Augsburg
2024,Bundesliga,33,57.1,11830600.0,39.91666666666666,Borussia Dortmund
2024,Bundesliga,30,47.13,11830600.0,39.91666666666666,Bayer 04 Leverkusen
2015,Serie A,38,440.0,8441087.0,3.583333333333333,Inter Milan
2015,Serie A,48,332.9,8441087.0,3.583333333333333,AC Milan
2015,Serie A,34,321.93,8441087.0,3.583333333333333,SSC Napoli
2015,Serie A,42,294.28,8441087.0,3.583333333333333,Juventus
2015,Serie A,42,213.83,8441087.0,3.583333333333333,Juventus
2015,Serie A,39,190.53,8441087.0,3.583333333333333,Atalanta Bergamo
2015,Serie A,38,175.3,8441087.0,3.583333333333333,Inter Milan
2015,Serie A,43,126.53,8441087.0,3.583333333333333,Bologna FC
2015,Serie A,47,117.55,8441087.0,3.583333333333333,AS Roma
2015,Serie A,39,97.0,8441087.0,3.583333333333333,Atalanta Bergamo
2015,Serie A,43,93.0,8441087.0,3.583333333333333,Bologna FC
2015,Serie A,39,89.83,8441087.0,3.583333333333333,Atalanta Bergamo
2015,Serie A,44,78.45,8441087.0,3.583333333333333,ACF Fiorentina
2015,Serie A,42,75.23,8441087.0,3.583333333333333,Juventus
2015,Serie A,38,74.6,8441087.0,3.583333333333333,Inter Milan
2015,Serie A,40,68.68,8441087.0,3.583333333333333,Torino FC
2015,Serie A,41,52.05,8441087.0,3.583333333333333,SS Lazio
2015,Serie A,40,49.78,8441087.0,3.583333333333333,Torino FC
2015,Serie A,43,47.8,8441087.0,3.583333333333333,Bologna FC
2015,Serie A,35,38.3,8441087.0,3.583333333333333,Genoa CFC
2016,Serie A,38,497.18,8347296.0,3.8333333333333335,Inter Milan
2016,Serie A,37,387.3,8347296.0,3.8333333333333335,Udinese Calcio
2016,Serie A,47,354.68,8347296.0,3.8333333333333335,AS Roma
2016,Serie A,41,328.3,8347296.0,3.8333333333333335,SS Lazio
2016,Serie A,42,254.33,8347296.0,3.8333333333333335,Juventus
2016,Serie A,46,226.45,8347296.0,3.8333333333333335,AC Monza
2016,Serie A,42,217.08,8347296.0,3.8333333333333335,Juventus
2016,Serie A,51,162.35,8347296.0,3.8333333333333335,Hellas Verona
2016,Serie A,44,161.7,8347296.0,3.8333333333333335,ACF Fiorentina
2016,Serie A,48,145.25,8347296.0,3.8333333333333335,AC Milan
2016,Serie A,42,117.58,8347296.0,3.8333333333333335,Juventus
2016,Serie A,44,108.18,8347296.0,3.8333333333333335,ACF Fiorentina
2016,Serie A,44,101.95,8347296.0,3.8333333333333335,ACF Fiorentina
2016,Serie A,48,95.0,8347296.0,3.8333333333333335,AC Milan
2016,Serie A,46,61.08,8347296.0,3.8333333333333335,AC Monza
2016,Serie A,42,55.45,8347296.0,3.8333333333333335,Juventus
2016,Serie A,50,48.1,8347296.0,3.8333333333333335,US Sassuolo
2016,Serie A,44,45.88,8347296.0,3.8333333333333335,ACF Fiorentina
2016,Serie A,39,41.1,8347296.0,3.8333333333333335,Atalanta Bergamo
2016,Serie A,37,36.7,8347296.0,3.8333333333333335,Udinese Calcio
2017,Serie A,33,653.15,9417651.0,4.833333333333333,Frosinone Calcio
2017,Serie A,40,504.25,9417651.0,4.833333333333333,Torino FC
2017,Serie A,34,487.28,9417651.0,4.833333333333333,SSC Napoli
2017,Serie A,47,469.1,9417651.0,4.833333333333333,AS Roma
2017,Serie A,44,408.78,9417651.0,4.833333333333333,ACF Fiorentina
2017,Serie A,42,407.05,9417651.0,4.833333333333333,Juventus
2017,Serie A,41,237.33,9417651.0,4.833333333333333,SS Lazio
2017,Serie A,37,207.95,9417651.0,4.833333333333333,Udinese Calcio
2017,Serie A,39,190.45,9417651.0,4.833333333333333,Atalanta Bergamo
2017,Serie A,51,175.53,9417651.0,4.833333333333333,Hellas Verona
2017,Serie A,44,135.13,9417651.0,4.833333333333333,ACF Fiorentina
2017,Serie A,39,126.78,9417651.0,4.833333333333333,Atalanta Bergamo
2017,Serie A,46,108.03,9417651.0,4.833333333333333,AC Monza
2017,Serie A,41,103.55,9417651.0,4.833333333333333,SS Lazio
2017,Serie A,41,98.58,9417651.0,4.833333333333333,SS Lazio
2017,Serie A,42,63.55,9417651.0,4.833333333333333,Juventus
2017,Serie A,48,57.83,9417651.0,4.833333333333333,AC Milan
2017,Serie A,41,56.5,9417651.0,4.833333333333333,SS Lazio
2017,Serie A,36,55.23,9417651.0,4.833333333333333,US Lecce
2017,Serie A,40,47.88,9417651.0,4.833333333333333,Torino FC
2018,Serie A,59,871.05,9473709.0,10.666666666666666,Empoli FC
2018,Serie A,54,646.8,9473709.0,10.666666666666666,US Salernitana 1919
2018,Serie A,60,617.93,9473709.0,10.666666666666666,Cagliari Calcio
2018,Serie A,45,578.48,9473709.0,10.666666666666666,Team_45
2018,Serie A,57,459.05,9473709.0,10.666666666666666,Team_57
2018,Serie A,88,367.68,9473709.0,10.666666666666666,Team_88
2018,Serie A,56,315.33,9473709.0,10.666666666666666,Team_56
2018,Serie A,57,291.15,9473709.0,10.666666666666666,Team_57
2018,Serie A,59,242.05,9473709.0,10.666666666666666,Empoli FC
2018,Serie A,62,239.23,9473709.0,10.666666666666666,Team_62
2018,Serie A,59,216.75,9473709.0,10.666666666666666,Empoli FC
2018,Serie A,56,201.2,9473709.0,10.666666666666666,Team_56
2018,Serie A,69,191.73,9473709.0,10.666666666666666,Team_69
2018,Serie A,49,155.38,9473709.0,10.666666666666666,Team_49
2018,Serie A,48,119.68,9473709.0,10.666666666666666,AC Milan
2018,Serie A,59,105.6,9473709.0,10.666666666666666,Empoli FC
2018,Serie A,51,97.4,9473709.0,10.666666666666666,Hellas Verona
2018,Serie A,70,95.75,9473709.0,10.666666666666666,Team_70
2018,Serie A,68,54.7,9473709.0,10.666666666666666,Team_68
2018,Serie A,44,54.53,9473709.0,10.666666666666666,ACF Fiorentina
2019,Serie A,38,661.88,6806517.0,15.666666666666666,Inter Milan
2019,Serie A,34,606.05,6806517.0,15.666666666666666,SSC Napoli
2019,Serie A,33,548.28,6806517.0,15.666666666666666,Frosinone Calcio
2019,Serie A,37,404.33,6806517.0,15.666666666666666,Udinese Calcio
2019,Serie A,36,392.73,6806517.0,15.666666666666666,US Lecce
2019,Serie A,34,303.88,6806517.0,15.666666666666666,SSC Napoli
2019,Serie A,42,302.23,6806517.0,15.666666666666666,Juventus
2019,Serie A,37,291.43,6806517.0,15.666666666666666,Udinese Calcio
2019,Serie A,44,167.98,6806517.0,15.666666666666666,ACF Fiorentina
2019,Serie A,41,167.83,6806517.0,15.666666666666666,SS Lazio
2019,Serie A,37,163.55,6806517.0,15.666666666666666,Udinese Calcio
2019,Serie A,43,142.38,6806517.0,15.666666666666666,Bologna FC
2019,Serie A,38,135.28,6806517.0,15.666666666666666,Inter Milan
2019,Serie A,40,129.65,6806517.0,15.666666666666666,Torino FC
2019,Serie A,40,128.75,6806517.0,15.666666666666666,Torino FC
2019,Serie A,39,121.08,6806517.0,15.666666666666666,Atalanta Bergamo
2019,Serie A,40,112.53,6806517.0,15.666666666666666,Torino FC
2019,Serie A,33,83.23,6806517.0,15.666666666666666,Frosinone Calcio
2019,Serie A,42,73.63,6806517.0,15.666666666666666,Juventus
2019,Serie A,47,52.33,6806517.0,15.666666666666666,AS Roma
2020,Serie A,41,663.9,6868048.0,22.166666666666668,SS Lazio
2020,Serie A,45,633.3,6868048.0,22.166666666666668,Team_45
2020,Serie A,42,547.78,6868048.0,22.166666666666668,Juventus
2020,Serie A,32,530.2,6868048.0,22.166666666666668,Team_32
2020,Serie A,39,430.0,6868048.0,22.166666666666668,Atalanta Bergamo
2020,Serie A,46,395.65,6868048.0,22.166666666666668,AC Monza
2020,Serie A,44,326.33,6868048.0,22.166666666666668,ACF Fiorentina
2020,Serie A,41,286.8,6868048.0,22.166666666666668,SS Lazio
2020,Serie A,39,241.74,6868048.0,22.166666666666668,Atalanta Bergamo
2020,Serie A,42,187.83,6868048.0,22.166666666666668,Juventus
2020,Serie A,40,175.28,6868048.0,22.166666666666668,Torino FC
2020,Serie A,42,173.0,6868048.0,22.166666666666668,Juventus
2020,Serie A,46,157.21,6868048.0,22.166666666666668,AC Monza
2020,Serie A,45,153.6,6868048.0,22.166666666666668,Team_45
2020,Serie A,53,128.7,6868048.0,22.166666666666668,Team_53
2020,Serie A,34,127.18,6868048.0,22.166666666666668,SSC Napoli
2020,Serie A,44,111.93,6868048.0,22.166666666666668,ACF Fiorentina
2020,Serie A,39,71.68,6868048.0,22.166666666666668,Atalanta Bergamo
2020,Serie A,41,52.75,6868048.0,22.166666666666668,SS Lazio
2020,Serie A,36,50.13,6868048.0,22.166666666666668,US Lecce
2021,Serie A,43,642.5,6929579.0,35.916666666666664,Bologna FC
2021,Serie A,36,558.55,6929579.0,35.916666666666664,US Lecce
2021,Serie A,37,546.95,6929579.0,35.916666666666664,Udinese Calcio
2021,Serie A,37,477.23,6929579.0,35.916666666666664,Udinese Calcio
2021,Serie A,44,398.75,6929579.0,35.916666666666664,ACF Fiorentina
2021,Serie A,39,381.25,6929579.0,35.916666666666664,Atalanta Bergamo
2021,Serie A,38,325.8,6929579.0,35.916666666666664,Inter Milan
2021,Serie A,35,264.53,6929579.0,35.916666666666664,Genoa CFC
2021,Serie A,43,251.0,6929579.0,35.916666666666664,Bologna FC
2021,Serie A,41,223.4,6929579.0,35.916666666666664,SS Lazio
2021,Serie A,45,186.2,6929579.0,35.916666666666664,Team_45
2021,Serie A,43,162.98,6929579.0,35.916666666666664,Bologna FC
2021,Serie A,44,142.3,6929579.0,35.916666666666664,ACF Fiorentina
2021,Serie A,46,134.53,6929579.0,35.916666666666664,AC Monza
2021,Serie A,46,128.55,6929579.0,35.916666666666664,AC Monza
2021,Serie A,40,126.5,6929579.0,35.916666666666664,Torino FC
2021,Serie A,47,121.28,6929579.0,35.916666666666664,AS Roma
2021,Serie A,51,80.98,6929579.0,35.916666666666664,Hellas Verona
2021,Serie A,34,78.5,6929579.0,35.916666666666664,SSC Napoli
2021,Serie A,51,70.56,6929579.0,35.916666666666664,Hellas Verona
2022,Serie A,31,654.08,11224113.0,42.66666666666666,Team_31
2022,Serie A,35,567.55,11224113.0,42.66666666666666,Genoa CFC
2022,Serie A,36,545.1,11224113.0,42.66666666666666,US Lecce
2022,Serie A,40,483.13,11224113.0,42.66666666666666,Torino FC
2022,Serie A,47,361.38,11224113.0,42.66666666666666,AS Roma
2022,Serie A,38,338.38,11224113.0,42.66666666666666,Inter Milan
2022,Serie A,33,266.43,11224113.0,42.66666666666666,Frosinone Calcio
2022,Serie A,38,258.8,11224113.0,42.66666666666666,Inter Milan
2022,Serie A,35,232.2,11224113.0,42.66666666666666,Genoa CFC
2022,Serie A,38,197.19,11224113.0,42.66666666666666,Inter Milan
2022,Serie A,38,188.86,11224113.0,42.66666666666666,Inter Milan
2022,Serie A,38,153.63,11224113.0,42.66666666666666,Inter Milan
2022,Serie A,41,135.7,11224113.0,42.66666666666666,SS Lazio
2022,Serie A,44,125.53,11224113.0,42.66666666666666,ACF Fiorentina
2022,Serie A,46,123.89,11224113.0,42.66666666666666,AC Monza
2022,Serie A,45,118.35,11224113.0,42.66666666666666,Team_45
2022,Serie A,48,115.81,11224113.0,42.66666666666666,AC Milan
2022,Serie A,39,105.2,11224113.0,42.66666666666666,Atalanta Bergamo
2022,Serie A,42,83.78,11224113.0,42.66666666666666,Juventus
2022,Serie A,48,82.96,11224113.0,42.66666666666666,AC Milan
2023,Serie A,35,654.85,11748187.0,39.5,Genoa CFC
2023,Serie A,42,571.41,11748187.0,39.5,Juventus
2023,Serie A,35,515.0,11748187.0,39.5,Genoa CFC
2023,Serie A,39,504.53,11748187.0,39.5,Atalanta Bergamo
2023,Serie A,42,436.05,11748187.0,39.5,Juventus
2023,Serie A,37,349.3,11748187.0,39.5,Udinese Calcio
2023,Serie A,41,340.4,11748187.0,39.5,SS Lazio
2023,Serie A,41,284.1,11748187.0,39.5,SS Lazio
2023,Serie A,45,232.73,11748187.0,39.5,Team_45
2023,Serie A,37,225.45,11748187.0,39.5,Udinese Calcio
2023,Serie A,44,195.4,11748187.0,39.5,ACF Fiorentina
2023,Serie A,45,170.06,11748187.0,39.5,Team_45
2023,Serie A,39,143.43,11748187.0,39.5,Atalanta Bergamo
2023,Serie A,50,140.7,11748187.0,39.5,US Sassuolo
2023,Serie A,38,139.54,11748187.0,39.5,Inter Milan
2023,Serie A,48,108.4,11748187.0,39.5,AC Milan
2023,Serie A,39,107.73,11748187.0,39.5,Atalanta Bergamo
2023,Serie A,47,102.33,11748187.0,39.5,AS Roma
2023,Serie A,50,94.6,11748187.0,39.5,US Sassuolo
2023,Serie A,38,92.23,11748187.0,39.5,Inter Milan
2024,Serie A,46,741.85,11662951.0,36.91666666666666,AC Monza
2024,Serie A,43,628.73,11662951.0,36.91666666666666,Bologna FC
2024,Serie A,41,581.7,11662951.0,36.91666666666666,SS Lazio
2024,Serie A,44,501.2,11662951.0,36.91666666666666,ACF Fiorentina
2024,Serie A,37,500.45,11662951.0,36.91666666666666,Udinese Calcio
2024,Serie A,39,390.3,11662951.0,36.91666666666666,Atalanta Bergamo
2024,Serie A,44,368.13,11662951.0,36.91666666666666,ACF Fiorentina
2024,Serie A,38,340.65,11662951.0,36.91666666666666,Inter Milan
2024,Serie A,41,294.9,11662951.0,36.91666666666666,SS Lazio
2024,Serie A,48,219.28,11662951.0,36.91666666666666,AC Milan
2024,Serie A,51,203.43,11662951.0,36.91666666666666,Hellas Verona
2024,Serie A,40,198.9,11662951.0,36.91666666666666,Torino FC
2024,Serie A,48,175.35,11662951.0,36.91666666666666,AC Milan
2024,Serie A,40,175.11,11662951.0,36.91666666666666,Torino FC
